S	I	R	t
189	51	160	1.0675
189	51	160	1.06833
189	51	160	1.06917
189	51	160	1.07
190	50	160	1.07083
190	50	160	1.07167
190	50	160	1.0725
190	50	160	1.07333
190	50	160	1.07417
190	49	161	1.075
190	49	161	1.07583
190	49	161	1.07667
190	49	161	1.0775
190	49	161	1.07833
190	49	161	1.07917
190	49	161	1.08
190	49	161	1.08083
190	49	161	1.08167
190	49	161	1.0825
190	49	161	1.08333
190	49	161	1.08417
190	49	161	1.085
189	50	161	1.08583
189	50	161	1.08667
189	50	161	1.0875
189	50	161	1.08833
189	50	161	1.08917
188	51	161	1.09
188	51	161	1.09083
188	51	161	1.09167
188	51	161	1.0925
188	51	161	1.09333
189	51	160	1.09417
189	51	160	1.095
189	51	160	1.09583
189	51	160	1.09667
189	50	161	1.0975
189	50	161	1.09833
189	49	162	1.09917
189	49	162	1.1
190	49	161	1.10083
190	48	162	1.10167
189	49	162	1.1025
189	49	162	1.10333
189	49	162	1.10417
189	49	162	1.105
189	49	162	1.10583
189	49	162	1.10667
189	49	162	1.1075
189	49	162	1.10833
189	49	162	1.10917
189	49	162	1.11
189	49	162	1.11083
189	49	162	1.11167
189	49	162	1.1125
189	49	162	1.11333
189	47	164	1.11417
189	47	164	1.115
189	47	164	1.11583
189	47	164	1.11667
189	47	164	1.1175
189	47	164	1.11833
189	47	164	1.11917
188	48	164	1.12
188	48	164	1.12083
188	47	165	1.12167
188	47	165	1.1225
188	47	165	1.12333
189	47	164	1.12417
190	47	163	1.125
190	47	163	1.12583
190	46	164	1.12667
190	46	164	1.1275
190	46	164	1.12833
190	46	164	1.12917
189	47	164	1.13
189	47	164	1.13083
189	47	164	1.13167
189	47	164	1.1325
189	47	164	1.13333
189	46	165	1.13417
189	46	165	1.135
188	47	165	1.13583
189	46	165	1.13667
189	46	165	1.1375
189	46	165	1.13833
189	46	165	1.13917
189	46	165	1.14
189	46	165	1.14083
189	46	165	1.14167
189	46	165	1.1425
189	46	165	1.14333
188	46	166	1.14417
187	47	166	1.145
187	47	166	1.14583
187	46	167	1.14667
187	45	168	1.1475
187	45	168	1.14833
187	45	168	1.14917
187	45	168	1.15
187	45	168	1.15083
187	45	168	1.15167
187	45	168	1.1525
187	44	169	1.15333
187	44	169	1.15417
188	44	168	1.155
188	44	168	1.15583
188	44	168	1.15667
188	44	168	1.1575
188	44	168	1.15833
188	44	168	1.15917
188	44	168	1.16
188	44	168	1.16083
188	44	168	1.16167
188	44	168	1.1625
188	44	168	1.16333
188	44	168	1.16417
188	44	168	1.165
188	44	168	1.16583
188	44	168	1.16667
188	43	169	1.1675
188	43	169	1.16833
187	44	169	1.16917
187	44	169	1.17
187	44	169	1.17083
187	44	169	1.17167
187	44	169	1.1725
187	44	169	1.17333
187	44	169	1.17417
187	44	169	1.175
187	43	170	1.17583
187	43	170	1.17667
187	43	170	1.1775
187	43	170	1.17833
187	43	170	1.17917
187	43	170	1.18
187	43	170	1.18083
187	43	170	1.18167
186	44	170	1.1825
186	44	170	1.18333
186	44	170	1.18417
186	44	170	1.185
185	45	170	1.18583
185	44	171	1.18667
185	44	171	1.1875
185	44	171	1.18833
185	44	171	1.18917
185	44	171	1.19
185	44	171	1.19083
185	44	171	1.19167
185	44	171	1.1925
185	44	171	1.19333
185	44	171	1.19417
185	44	171	1.195
185	44	171	1.19583
185	44	171	1.19667
185	44	171	1.1975
185	44	171	1.19833
185	44	171	1.19917
185	44	171	1.2
185	44	171	1.20083
184	45	171	1.20167
183	46	171	1.2025
183	47	170	1.20333
183	46	171	1.20417
183	46	171	1.205
183	46	171	1.20583
183	46	171	1.20667
182	47	171	1.2075
182	47	171	1.20833
182	47	171	1.20917
182	47	171	1.21
181	48	171	1.21083
181	47	172	1.21167
182	47	171	1.2125
181	48	171	1.21333
181	48	171	1.21417
182	48	170	1.215
182	48	170	1.21583
182	48	170	1.21667
182	48	170	1.2175
181	49	170	1.21833
181	49	170	1.21917
181	49	170	1.22
181	49	170	1.22083
181	49	170	1.22167
181	49	170	1.2225
181	49	170	1.22333
181	49	170	1.22417
181	48	171	1.225
181	48	171	1.22583
181	48	171	1.22667
181	48	171	1.2275
181	48	171	1.22833
181	48	171	1.22917
181	48	171	1.23
181	48	171	1.23083
181	49	170	1.23167
181	49	170	1.2325
182	49	169	1.23333
182	49	169	1.23417
182	49	169	1.235
182	49	169	1.23583
182	49	169	1.23667
182	49	169	1.2375
182	50	168	1.23833
182	50	168	1.23917
182	49	169	1.24
182	49	169	1.24083
182	49	169	1.24167
182	49	169	1.2425
182	49	169	1.24333
182	49	169	1.24417
182	49	169	1.245
182	49	169	1.24583
182	49	169	1.24667
182	49	169	1.2475
182	49	169	1.24833
180	51	169	1.24917
180	51	169	1.25
180	50	170	1.25083
181	49	170	1.25167
181	49	170	1.2525
181	49	170	1.25333
181	49	170	1.25417
181	48	171	1.255
181	48	171	1.25583
181	48	171	1.25667
182	48	170	1.2575
182	48	170	1.25833
182	48	170	1.25917
182	48	170	1.26
182	48	170	1.26083
182	48	170	1.26167
182	48	170	1.2625
182	48	170	1.26333
182	48	170	1.26417
182	47	171	1.265
182	47	171	1.26583
182	47	171	1.26667
182	47	171	1.2675
182	47	171	1.26833
182	47	171	1.26917
181	48	171	1.27
181	48	171	1.27083
181	48	171	1.27167
181	48	171	1.2725
181	48	171	1.27333
181	48	171	1.27417
181	48	171	1.275
181	48	171	1.27583
181	48	171	1.27667
181	48	171	1.2775
181	48	171	1.27833
181	48	171	1.27917
181	48	171	1.28
181	47	172	1.28083
181	47	172	1.28167
181	46	173	1.2825
181	46	173	1.28333
182	46	172	1.28417
182	46	172	1.285
182	46	172	1.28583
182	46	172	1.28667
182	46	172	1.2875
183	46	171	1.28833
183	46	171	1.28917
182	47	171	1.29
182	46	172	1.29083
182	46	172	1.29167
182	45	173	1.2925
182	45	173	1.29333
182	45	173	1.29417
182	45	173	1.295
182	44	174	1.29583
182	44	174	1.29667
182	44	174	1.2975
182	43	175	1.29833
182	43	175	1.29917
182	43	175	1.3
182	44	174	1.30083
182	44	174	1.30167
182	44	174	1.3025
182	44	174	1.30333
182	44	174	1.30417
183	44	173	1.305
183	44	173	1.30583
183	44	173	1.30667
183	44	173	1.3075
183	44	173	1.30833
183	44	173	1.30917
183	44	173	1.31
183	44	173	1.31083
183	44	173	1.31167
183	44	173	1.3125
182	45	173	1.31333
180	47	173	1.31417
180	46	174	1.315
180	46	174	1.31583
179	47	174	1.31667
179	47	174	1.3175
179	47	174	1.31833
179	47	174	1.31917
179	47	174	1.32
181	47	172	1.32083
181	47	172	1.32167
181	47	172	1.3225
181	47	172	1.32333
181	47	172	1.32417
181	47	172	1.325
181	47	172	1.32583
181	47	172	1.32667
181	47	172	1.3275
181	47	172	1.32833
181	47	172	1.32917
181	47	172	1.33
181	47	172	1.33083
181	47	172	1.33167
181	46	173	1.3325
180	47	173	1.33333
180	47	173	1.33417
180	47	173	1.335
180	47	173	1.33583
180	47	173	1.33667
180	47	173	1.3375
180	47	173	1.33833
180	47	173	1.33917
180	47	173	1.34
180	47	173	1.34083
180	46	174	1.34167
180	46	174	1.3425
179	45	176	1.34333
179	44	177	1.34417
179	44	177	1.345
179	44	177	1.34583
179	44	177	1.34667
179	44	177	1.3475
179	44	177	1.34833
179	44	177	1.34917
179	44	177	1.35
179	44	177	1.35083
179	43	178	1.35167
180	42	178	1.3525
179	43	178	1.35333
179	43	178	1.35417
179	43	178	1.355
179	43	178	1.35583
179	43	178	1.35667
180	43	177	1.3575
180	43	177	1.35833
180	43	177	1.35917
180	43	177	1.36
179	44	177	1.36083
179	44	177	1.36167
179	44	177	1.3625
179	44	177	1.36333
179	44	177	1.36417
179	44	177	1.365
179	44	177	1.36583
179	44	177	1.36667
180	44	176	1.3675
180	44	176	1.36833
180	44	176	1.36917
180	44	176	1.37
180	44	176	1.37083
180	44	176	1.37167
180	44	176	1.3725
180	44	176	1.37333
180	43	177	1.37417
180	43	177	1.375
180	43	177	1.37583
180	43	177	1.37667
180	43	177	1.3775
180	43	177	1.37833
180	43	177	1.37917
180	43	177	1.38
180	43	177	1.38083
180	42	178	1.38167
180	42	178	1.3825
180	42	178	1.38333
180	42	178	1.38417
180	42	178	1.385
179	43	178	1.38583
179	43	178	1.38667
179	43	178	1.3875
179	43	178	1.38833
179	43	178	1.38917
179	43	178	1.39
179	43	178	1.39083
179	43	178	1.39167
181	42	177	1.3925
181	41	178	1.39333
181	40	179	1.39417
181	40	179	1.395
181	39	180	1.39583
181	39	180	1.39667
181	39	180	1.3975
182	39	179	1.39833
182	39	179	1.39917
182	39	179	1.4
182	39	179	1.40083
182	39	179	1.40167
182	38	180	1.4025
183	38	179	1.40333
183	38	179	1.40417
183	38	179	1.405
183	38	179	1.40583
183	38	179	1.40667
183	38	179	1.4075
183	38	179	1.40833
183	38	179	1.40917
184	38	178	1.41
184	38	178	1.41083
184	38	178	1.41167
184	38	178	1.4125
184	38	178	1.41333
184	38	178	1.41417
184	38	178	1.415
184	38	178	1.41583
184	38	178	1.41667
184	38	178	1.4175
184	37	179	1.41833
184	37	179	1.41917
184	37	179	1.42
184	37	179	1.42083
184	37	179	1.42167
185	37	178	1.4225
185	37	178	1.42333
185	37	178	1.42417
185	37	178	1.425
184	38	178	1.42583
184	38	178	1.42667
184	38	178	1.4275
184	37	179	1.42833
185	37	178	1.42917
185	37	178	1.43
185	37	178	1.43083
185	36	179	1.43167
185	36	179	1.4325
185	36	179	1.43333
185	36	179	1.43417
185	36	179	1.435
185	36	179	1.43583
185	36	179	1.43667
185	36	179	1.4375
185	36	179	1.43833
185	36	179	1.43917
185	36	179	1.44
185	36	179	1.44083
185	36	179	1.44167
186	36	178	1.4425
186	36	178	1.44333
186	36	178	1.44417
186	36	178	1.445
186	36	178	1.44583
186	36	178	1.44667
186	36	178	1.4475
186	35	179	1.44833
186	35	179	1.44917
186	35	179	1.45
185	36	179	1.45083
185	36	179	1.45167
185	36	179	1.4525
186	36	178	1.45333
186	36	178	1.45417
187	36	177	1.455
187	35	178	1.45583
187	34	179	1.45667
187	34	179	1.4575
187	34	179	1.45833
187	34	179	1.45917
187	34	179	1.46
186	35	179	1.46083
186	35	179	1.46167
187	35	178	1.4625
187	35	178	1.46333
187	35	178	1.46417
187	35	178	1.465
187	34	179	1.46583
187	34	179	1.46667
187	34	179	1.4675
187	34	179	1.46833
187	34	179	1.46917
185	36	179	1.47
185	36	179	1.47083
185	36	179	1.47167
185	36	179	1.4725
185	35	180	1.47333
185	35	180	1.47417
185	35	180	1.475
186	35	179	1.47583
186	35	179	1.47667
185	36	179	1.4775
185	36	179	1.47833
185	36	179	1.47917
185	36	179	1.48
184	36	180	1.48083
184	36	180	1.48167
185	36	179	1.4825
185	36	179	1.48333
185	36	179	1.48417
185	36	179	1.485
185	36	179	1.48583
185	36	179	1.48667
185	36	179	1.4875
185	36	179	1.48833
185	36	179	1.48917
186	36	178	1.49
186	35	179	1.49083
186	35	179	1.49167
186	35	179	1.4925
186	35	179	1.49333
186	35	179	1.49417
186	35	179	1.495
187	35	178	1.49583
187	34	179	1.49667
187	34	179	1.4975
187	34	179	1.49833
187	34	179	1.49917
187	34	179	1.5
187	34	179	1.50083
186	35	179	1.50167
186	35	179	1.5025
186	35	179	1.50333
186	35	179	1.50417
186	35	179	1.505
186	35	179	1.50583
187	35	178	1.50667
187	35	178	1.5075
187	35	178	1.50833
187	35	178	1.50917
187	35	178	1.51
187	34	179	1.51083
187	34	179	1.51167
187	34	179	1.5125
187	34	179	1.51333
187	34	179	1.51417
186	35	179	1.515
186	35	179	1.51583
186	33	181	1.51667
186	33	181	1.5175
186	33	181	1.51833
186	33	181	1.51917
186	33	181	1.52
187	33	180	1.52083
187	33	180	1.52167
187	33	180	1.5225
187	33	180	1.52333
187	33	180	1.52417
187	33	180	1.525
187	33	180	1.52583
187	33	180	1.52667
187	33	180	1.5275
187	32	181	1.52833
187	32	181	1.52917
187	32	181	1.53
187	31	182	1.53083
187	31	182	1.53167
187	31	182	1.5325
186	32	182	1.53333
186	32	182	1.53417
186	32	182	1.535
186	32	182	1.53583
186	32	182	1.53667
186	32	182	1.5375
186	32	182	1.53833
186	32	182	1.53917
186	32	182	1.54
186	32	182	1.54083
186	32	182	1.54167
186	32	182	1.5425
186	32	182	1.54333
186	32	182	1.54417
186	32	182	1.545
186	32	182	1.54583
186	32	182	1.54667
186	32	182	1.5475
185	33	182	1.54833
185	33	182	1.54917
186	33	181	1.55
186	33	181	1.55083
186	33	181	1.55167
186	32	182	1.5525
186	32	182	1.55333
186	32	182	1.55417
187	32	181	1.555
187	31	182	1.55583
187	31	182	1.55667
187	31	182	1.5575
187	31	182	1.55833
187	31	182	1.55917
187	31	182	1.56
187	31	182	1.56083
187	31	182	1.56167
187	31	182	1.5625
187	31	182	1.56333
187	31	182	1.56417
187	31	182	1.565
187	31	182	1.56583
187	31	182	1.56667
188	31	181	1.5675
188	31	181	1.56833
189	31	180	1.56917
189	31	180	1.57
189	31	180	1.57083
189	31	180	1.57167
189	31	180	1.5725
189	31	180	1.57333
189	31	180	1.57417
189	31	180	1.575
189	31	180	1.57583
189	31	180	1.57667
189	31	180	1.5775
190	31	179	1.57833
189	32	179	1.57917
189	32	179	1.58
189	32	179	1.58083
189	32	179	1.58167
189	32	179	1.5825
189	32	179	1.58333
189	32	179	1.58417
189	32	179	1.585
189	32	179	1.58583
189	32	179	1.58667
189	32	179	1.5875
189	32	179	1.58833
189	32	179	1.58917
189	33	178	1.59
189	33	178	1.59083
189	33	178	1.59167
189	32	179	1.5925
189	32	179	1.59333
189	32	179	1.59417
189	32	179	1.595
189	32	179	1.59583
189	32	179	1.59667
189	32	179	1.5975
189	32	179	1.59833
190	32	178	1.59917
190	32	178	1.6
190	32	178	1.60083
190	32	178	1.60167
190	32	178	1.6025
190	32	178	1.60333
190	32	178	1.60417
190	32	178	1.605
190	32	178	1.60583
189	33	178	1.60667
189	33	178	1.6075
189	33	178	1.60833
189	33	178	1.60917
189	33	178	1.61
189	33	178	1.61083
189	33	178	1.61167
189	33	178	1.6125
189	31	180	1.61333
189	31	180	1.61417
189	31	180	1.615
189	31	180	1.61583
189	31	180	1.61667
189	31	180	1.6175
189	31	180	1.61833
190	31	179	1.61917
190	31	179	1.62
190	31	179	1.62083
190	31	179	1.62167
190	31	179	1.6225
190	31	179	1.62333
190	31	179	1.62417
190	31	179	1.625
190	31	179	1.62583
190	31	179	1.62667
190	31	179	1.6275
190	31	179	1.62833
190	31	179	1.62917
190	31	179	1.63
190	31	179	1.63083
190	31	179	1.63167
189	30	181	1.6325
188	31	181	1.63333
188	30	182	1.63417
188	30	182	1.635
188	30	182	1.63583
188	30	182	1.63667
189	30	181	1.6375
189	30	181	1.63833
189	30	181	1.63917
189	30	181	1.64
189	30	181	1.64083
189	30	181	1.64167
189	30	181	1.6425
189	30	181	1.64333
189	30	181	1.64417
189	30	181	1.645
189	30	181	1.64583
189	30	181	1.64667
189	30	181	1.6475
190	30	180	1.64833
190	30	180	1.64917
190	30	180	1.65
190	30	180	1.65083
190	30	180	1.65167
190	30	180	1.6525
190	30	180	1.65333
190	30	180	1.65417
190	30	180	1.655
190	30	180	1.65583
191	30	179	1.65667
191	30	179	1.6575
191	30	179	1.65833
191	30	179	1.65917
191	30	179	1.66
190	31	179	1.66083
190	31	179	1.66167
191	31	178	1.6625
191	31	178	1.66333
192	31	177	1.66417
191	32	177	1.665
191	31	178	1.66583
192	31	177	1.66667
192	31	177	1.6675
192	31	177	1.66833
191	32	177	1.66917
191	32	177	1.67
191	32	177	1.67083
191	32	177	1.67167
191	32	177	1.6725
191	32	177	1.67333
190	33	177	1.67417
190	33	177	1.675
190	33	177	1.67583
190	33	177	1.67667
190	33	177	1.6775
190	33	177	1.67833
190	33	177	1.67917
190	33	177	1.68
190	32	178	1.68083
189	33	178	1.68167
189	33	178	1.6825
189	33	178	1.68333
189	33	178	1.68417
188	34	178	1.685
188	33	179	1.68583
188	33	179	1.68667
188	33	179	1.6875
188	33	179	1.68833
188	33	179	1.68917
188	32	180	1.69
188	32	180	1.69083
188	32	180	1.69167
188	32	180	1.6925
188	32	180	1.69333
188	32	180	1.69417
188	32	180	1.695
188	32	180	1.69583
188	32	180	1.69667
188	32	180	1.6975
188	32	180	1.69833
188	32	180	1.69917
188	32	180	1.7
188	32	180	1.70083
188	32	180	1.70167
188	32	180	1.7025
188	32	180	1.70333
188	32	180	1.70417
189	32	179	1.705
189	32	179	1.70583
189	32	179	1.70667
189	31	180	1.7075
189	31	180	1.70833
189	31	180	1.70917
189	30	181	1.71
189	30	181	1.71083
189	30	181	1.71167
189	30	181	1.7125
189	30	181	1.71333
188	31	181	1.71417
188	31	181	1.715
187	32	181	1.71583
187	32	181	1.71667
187	32	181	1.7175
187	32	181	1.71833
187	32	181	1.71917
187	32	181	1.72
187	31	182	1.72083
187	31	182	1.72167
187	31	182	1.7225
187	31	182	1.72333
187	31	182	1.72417
187	31	182	1.725
187	31	182	1.72583
187	31	182	1.72667
188	31	181	1.7275
188	31	181	1.72833
188	31	181	1.72917
188	31	181	1.73
188	31	181	1.73083
188	31	181	1.73167
188	31	181	1.7325
188	31	181	1.73333
188	31	181	1.73417
188	31	181	1.735
188	31	181	1.73583
188	31	181	1.73667
188	31	181	1.7375
188	31	181	1.73833
188	31	181	1.73917
188	31	181	1.74
189	31	180	1.74083
189	31	180	1.74167
189	31	180	1.7425
189	31	180	1.74333
189	31	180	1.74417
189	31	180	1.745
189	31	180	1.74583
189	31	180	1.74667
189	31	180	1.7475
189	31	180	1.74833
189	31	180	1.74917
189	31	180	1.75
189	31	180	1.75083
189	31	180	1.75167
189	31	180	1.7525
189	31	180	1.75333
189	31	180	1.75417
189	31	180	1.755
188	32	180	1.75583
188	32	180	1.75667
188	32	180	1.7575
188	32	180	1.75833
188	32	180	1.75917
188	31	181	1.76
188	31	181	1.76083
189	31	180	1.76167
189	31	180	1.7625
189	31	180	1.76333
189	31	180	1.76417
189	31	180	1.765
189	31	180	1.76583
189	30	181	1.76667
189	30	181	1.7675
189	30	181	1.76833
189	30	181	1.76917
189	30	181	1.77
190	30	180	1.77083
190	30	180	1.77167
190	30	180	1.7725
190	30	180	1.77333
190	30	180	1.77417
190	30	180	1.775
190	30	180	1.77583
190	30	180	1.77667
190	30	180	1.7775
190	30	180	1.77833
190	29	181	1.77917
190	29	181	1.78
190	28	182	1.78083
190	28	182	1.78167
190	28	182	1.7825
190	28	182	1.78333
190	28	182	1.78417
190	28	182	1.785
190	28	182	1.78583
190	28	182	1.78667
190	28	182	1.7875
190	28	182	1.78833
190	28	182	1.78917
190	28	182	1.79
190	27	183	1.79083
190	27	183	1.79167
190	27	183	1.7925
190	27	183	1.79333
190	27	183	1.79417
190	27	183	1.795
190	27	183	1.79583
190	27	183	1.79667
190	27	183	1.7975
190	27	183	1.79833
190	27	183	1.79917
189	28	183	1.8
189	28	183	1.80083
190	28	182	1.80167
191	28	181	1.8025
191	28	181	1.80333
191	28	181	1.80417
191	28	181	1.805
191	28	181	1.80583
191	28	181	1.80667
191	28	181	1.8075
191	28	181	1.80833
191	28	181	1.80917
191	28	181	1.81
191	28	181	1.81083
191	28	181	1.81167
191	28	181	1.8125
191	28	181	1.81333
191	28	181	1.81417
191	27	182	1.815
191	27	182	1.81583
191	27	182	1.81667
191	26	183	1.8175
192	26	182	1.81833
192	26	182	1.81917
192	26	182	1.82
192	26	182	1.82083
192	26	182	1.82167
192	26	182	1.8225
191	27	182	1.82333
191	27	182	1.82417
191	27	182	1.825
191	27	182	1.82583
192	27	181	1.82667
192	27	181	1.8275
192	27	181	1.82833
192	27	181	1.82917
192	27	181	1.83
192	27	181	1.83083
192	27	181	1.83167
192	27	181	1.8325
192	27	181	1.83333
192	27	181	1.83417
192	27	181	1.835
192	27	181	1.83583
192	27	181	1.83667
192	27	181	1.8375
192	27	181	1.83833
193	27	180	1.83917
194	27	179	1.84
194	27	179	1.84083
194	27	179	1.84167
194	27	179	1.8425
194	27	179	1.84333
194	27	179	1.84417
194	27	179	1.845
194	27	179	1.84583
194	27	179	1.84667
194	27	179	1.8475
194	27	179	1.84833
194	27	179	1.84917
194	27	179	1.85
193	27	180	1.85083
193	27	180	1.85167
193	27	180	1.8525
193	27	180	1.85333
193	27	180	1.85417
193	27	180	1.855
193	27	180	1.85583
193	27	180	1.85667
193	27	180	1.8575
193	26	181	1.85833
193	26	181	1.85917
194	25	181	1.86
194	25	181	1.86083
195	25	180	1.86167
195	25	180	1.8625
195	25	180	1.86333
194	26	180	1.86417
194	26	180	1.865
194	26	180	1.86583
194	26	180	1.86667
194	26	180	1.8675
194	26	180	1.86833
194	26	180	1.86917
194	26	180	1.87
194	26	180	1.87083
194	26	180	1.87167
194	25	181	1.8725
194	25	181	1.87333
194	25	181	1.87417
194	25	181	1.875
194	25	181	1.87583
194	25	181	1.87667
194	25	181	1.8775
194	25	181	1.87833
194	25	181	1.87917
194	25	181	1.88
194	25	181	1.88083
194	25	181	1.88167
194	25	181	1.8825
194	25	181	1.88333
194	25	181	1.88417
194	25	181	1.885
194	25	181	1.88583
194	25	181	1.88667
194	25	181	1.8875
194	25	181	1.88833
194	25	181	1.88917
194	25	181	1.89
194	25	181	1.89083
194	25	181	1.89167
194	25	181	1.8925
194	25	181	1.89333
193	26	181	1.89417
193	26	181	1.895
193	26	181	1.89583
193	26	181	1.89667
193	26	181	1.8975
193	26	181	1.89833
193	26	181	1.89917
193	26	181	1.9
193	26	181	1.90083
193	26	181	1.90167
193	26	181	1.9025
193	26	181	1.90333
193	26	181	1.90417
193	26	181	1.905
193	26	181	1.90583
192	27	181	1.90667
192	27	181	1.9075
192	27	181	1.90833
192	27	181	1.90917
192	26	182	1.91
192	26	182	1.91083
192	26	182	1.91167
192	26	182	1.9125
192	25	183	1.91333
193	25	182	1.91417
193	25	182	1.915
193	25	182	1.91583
193	25	182	1.91667
193	25	182	1.9175
193	25	182	1.91833
193	24	183	1.91917
193	24	183	1.92
193	24	183	1.92083
193	24	183	1.92167
193	24	183	1.9225
193	24	183	1.92333
193	24	183	1.92417
193	23	184	1.925
193	22	185	1.92583
193	22	185	1.92667
193	22	185	1.9275
193	22	185	1.92833
193	22	185	1.92917
193	22	185	1.93
193	22	185	1.93083
193	22	185	1.93167
193	22	185	1.9325
193	21	186	1.93333
193	21	186	1.93417
193	21	186	1.935
193	21	186	1.93583
193	21	186	1.93667
193	20	187	1.9375
193	20	187	1.93833
193	20	187	1.93917
193	20	187	1.94
193	20	187	1.94083
193	20	187	1.94167
193	19	188	1.9425
193	19	188	1.94333
193	19	188	1.94417
194	19	187	1.945
195	19	186	1.94583
195	19	186	1.94667
195	19	186	1.9475
195	19	186	1.94833
195	19	186	1.94917
195	19	186	1.95
195	19	186	1.95083
195	19	186	1.95167
195	19	186	1.9525
195	19	186	1.95333
195	19	186	1.95417
194	20	186	1.955
194	20	186	1.95583
194	20	186	1.95667
194	20	186	1.9575
195	20	185	1.95833
195	20	185	1.95917
195	20	185	1.96
195	20	185	1.96083
195	20	185	1.96167
195	20	185	1.9625
195	20	185	1.96333
196	20	184	1.96417
196	20	184	1.965
196	20	184	1.96583
196	20	184	1.96667
196	20	184	1.9675
196	20	184	1.96833
196	20	184	1.96917
196	20	184	1.97
196	20	184	1.97083
196	20	184	1.97167
196	20	184	1.9725
196	20	184	1.97333
197	19	184	1.97417
197	19	184	1.975
197	19	184	1.97583
197	19	184	1.97667
197	19	184	1.9775
197	19	184	1.97833
197	18	185	1.97917
197	18	185	1.98
197	18	185	1.98083
197	18	185	1.98167
197	18	185	1.9825
197	18	185	1.98333
197	18	185	1.98417
197	18	185	1.985
197	18	185	1.98583
198	18	184	1.98667
198	18	184	1.9875
198	18	184	1.98833
198	18	184	1.98917
199	18	183	1.99
199	18	183	1.99083
199	18	183	1.99167
199	18	183	1.9925
199	18	183	1.99333
199	18	183	1.99417
199	18	183	1.995
199	18	183	1.99583
199	18	183	1.99667
199	18	183	1.9975
199	18	183	1.99833
199	17	184	1.99917
199	17	184	2
200	17	183	2.00083
200	17	183	2.00167
200	17	183	2.0025
200	17	183	2.00333
200	17	183	2.00417
200	17	183	2.005
199	18	183	2.00583
199	18	183	2.00667
199	18	183	2.0075
199	18	183	2.00833
199	18	183	2.00917
199	18	183	2.01
199	18	183	2.01083
199	18	183	2.01167
199	18	183	2.0125
199	18	183	2.01333
199	18	183	2.01417
199	18	183	2.015
199	18	183	2.01583
199	18	183	2.01667
199	18	183	2.0175
199	18	183	2.01833
199	18	183	2.01917
199	18	183	2.02
199	18	183	2.02083
199	18	183	2.02167
199	18	183	2.0225
