S	I	R	e	d	dI	f	t
141.856	9.41683	41.0147	0.0846067	0.0769152	0.376673	0	13.6
141.594	9.39374	40.9313	0.0844445	0.0767678	0.375749	0	13.64
141.333	9.37078	40.8477	0.0842828	0.0766207	0.374831	0	13.68
141.073	9.34797	40.764	0.0841214	0.076474	0.373919	0	13.72
140.814	9.32529	40.6802	0.0839605	0.0763277	0.373012	0	13.76
140.555	9.30275	40.5963	0.0837999	0.0761817	0.37211	0	13.8
140.298	9.28035	40.5124	0.0836397	0.0760361	0.371214	0	13.84
140.041	9.25809	40.4283	0.0834799	0.0758908	0.370324	0	13.88
139.785	9.23597	40.3442	0.0833205	0.0757459	0.369439	0	13.92
139.529	9.214	40.26	0.0831615	0.0756013	0.36856	0	13.96
139.275	9.19216	40.1758	0.0830028	0.0754571	0.367686	0	14
139.021	9.17047	40.0916	0.0828445	0.0753132	0.366819	0	14.04
138.768	9.14893	40.0073	0.0826866	0.0751697	0.365957	0	14.08
138.516	9.12752	39.9231	0.0825291	0.0750265	0.365101	0	14.12
138.264	9.10627	39.8389	0.0823719	0.0748836	0.364251	0	14.16
138.013	9.08515	39.7547	0.0822152	0.0747411	0.363406	0	14.2
137.762	9.06418	39.6705	0.0820587	0.0745988	0.362567	0	14.24
137.513	9.04335	39.5864	0.0819027	0.074457	0.361734	0	14.28
137.264	9.02267	39.5023	0.081747	0.0743154	0.360907	0	14.32
137.015	9.00213	39.4183	0.0815916	0.0741742	0.360085	0	14.36
136.767	8.98173	39.3344	0.0814366	0.0740333	0.359269	0	14.4
136.52	8.96148	39.2505	0.081282	0.0738927	0.358459	0	14.44
136.273	8.94136	39.1668	0.0811277	0.0737524	0.357655	0	14.48
136.027	8.92139	39.0831	0.0809737	0.0736125	0.356856	0	14.52
135.781	8.90156	38.9996	0.0808201	0.0734728	0.356062	0	14.56
135.536	8.88187	38.9161	0.0806669	0.0733335	0.355275	0	14.6
135.291	8.86231	38.8329	0.0805139	0.0731945	0.354492	0	14.64
135.047	8.8429	38.7497	0.0803613	0.0730558	0.353716	0	14.68
134.803	8.82362	38.6667	0.0802091	0.0729174	0.352945	0	14.72
134.56	8.80447	38.5838	0.0800572	0.0727793	0.352179	0	14.76
134.317	8.78546	38.5012	0.0799056	0.0726414	0.351419	0	14.8
134.075	8.76659	38.4186	0.0797543	0.0725039	0.350664	0	14.84
133.833	8.74784	38.3363	0.0796034	0.0723667	0.349914	0	14.88
133.591	8.72923	38.2541	0.0794528	0.0722298	0.349169	0	14.92
133.35	8.71075	38.1722	0.0793025	0.0720932	0.34843	0	14.96
133.109	8.69239	38.0904	0.0791525	0.0719568	0.347696	0	15
132.869	8.67417	38.0088	0.0790028	0.0718208	0.346967	0	15.04
132.629	8.65606	37.9275	0.0788535	0.071685	0.346243	0	15.08
132.389	8.63809	37.8463	0.0787045	0.0715495	0.345523	0	15.12
132.15	8.62023	37.7654	0.0785557	0.0714143	0.344809	0	15.16
131.911	8.6025	37.6847	0.0784073	0.0712794	0.3441	0	15.2
131.673	8.58488	37.6042	0.0782592	0.0711447	0.343395	0	15.24
131.435	8.56738	37.524	0.0781114	0.0710104	0.342695	0	15.28
131.197	8.55	37.444	0.0779639	0.0708763	0.342	0	15.32
130.959	8.53274	37.3642	0.0778167	0.0707424	0.341309	0	15.36
130.722	8.51558	37.2847	0.0776698	0.0706089	0.340623	0	15.4
130.485	8.49854	37.2054	0.0775232	0.0704756	0.339942	0	15.44
130.248	8.48161	37.1264	0.0773768	0.0703426	0.339264	0	15.48
130.012	8.46478	37.0477	0.0772308	0.0702098	0.338591	0	15.52
129.776	8.44806	36.9692	0.0770851	0.0700773	0.337923	0	15.56
129.54	8.43145	36.891	0.0769396	0.0699451	0.337258	0	15.6
